Object Unique ID,Level,File name,File use,Type of Resource,Language,Title,Title,Subtitle,Translation,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Variant,Begin date,Begin date,Date:creation,Date:creation,End date,End date,File name 2,File use 2,Identifier:filename,Identifier:filename,Note:local attribution,Note:note,Note:note,Note:note,Note:note,Note:publication,Note:publication,Note:series,Note:series,Subject:topic
http://library.ucsd.edu/ark:/20775/bb1298035j,Object,20775-bb1298035j-0-1.pdf,document-service,text,,Guardian,,,,Triton Times,The Guardian,UCSD Guardian,Daily Guardian,,,,,,,,,,,,,1/19/1979,,19-Jan-79,,1/19/1979,,20775-bb1298035j-0-2.tgz,document-source,VOLUME36_ISSUE6_FRIDAYJANUARY19_1979.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 36, Issue 6",,
http://library.ucsd.edu/ark:/20775/bb7509691z,Object,20775-bb7509691z-0-1.pdf,document-service,text,,Triton Times,,,,Guardian,UCSD Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,4/1/1974,,1-Apr-74,,4/1/1974,,20775-bb7509691z-0-2.tgz,document-source,VOLUME22_ISSUE1_TUESDAYAPRIL1_1974.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 22, Issue 1",,
http://library.ucsd.edu/ark:/20775/bb4574513b,Object,20775-bb4574513b-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Triton Times,Daily Guardian,Guardian,,,,,,,,,,,,,4/14/1986,,14-Apr-86,,4/14/1986,,,,VOLUME58_ISSUE5_MONDAYAPRIL14_1986.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 58, Issue 5",,
http://library.ucsd.edu/ark:/20775/bb1468680m,Object,20775-bb1468680m-0-1.pdf,document-service,text,,Daily Guardian,,,,Guardian,UCSD Guardian,Triton Times,The Guardian,,,,,,,,,,,,,11/17/1980,,17-Nov-80,,11/17/1980,,20775-bb1468680m-0-2.tgz,document-source,VOLUME41_ISSUE42_MONDAYNOVEMBER17_1980.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 41, Issue 42",,
http://library.ucsd.edu/ark:/20775/bb5154844t,Object,20775-bb5154844t-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,11/5/2007,,5-Nov-07,,11/5/2007,,,,11_05_07.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,,,
http://library.ucsd.edu/ark:/20775/bb9216313h,Object,20775-bb9216313h-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Guardian,Daily Guardian,The Guardian,,,,,,,,,,,,,5/26/2009,,26-May-09,,5/26/2009,,,,05_26_09.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,,,
http://library.ucsd.edu/ark:/20775/bb8670111f,Object,20775-bb8670111f-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Triton Times,The Guardian,Daily Guardian,,,,,,,,,,,,,4/4/1983,,4-Apr-83,,4/4/1983,,20775-bb8670111f-0-2.tgz,document-source,VOLUME49_ISSUE1_MONDAYAPRIL4_1983.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 49, Issue 1",,
http://library.ucsd.edu/ark:/20775/bb8294686p,Object,20775-bb8294686p-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Daily Guardian,Guardian,The Guardian,,,,,,,,,,,,,3/11/1996,,11-Mar-96,,3/11/1996,,20775-bb8294686p-0-2.tgz,document-source,VOLUME87_ISSUE19_MONDAYMARCH11_1996.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 87, Issue 19",,
http://library.ucsd.edu/ark:/20775/bb48134268,Object,20775-bb48134268-0-1.pdf,document-service,text,,The Guardian,,,,Daily Guardian,Triton Times,UCSD Guardian,Guardian,,,,,,,,,,,,,2/12/1981,,12-Feb-81,,2/12/1981,,20775-bb48134268-0-2.tgz,document-source,VOLUME42_ISSUE12_THURSDAYFEBRUARY12_1981.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 42, Issue 12",,
http://library.ucsd.edu/ark:/20775/bb49840727,Object,20775-bb49840727-0-1.pdf,document-service,text,,UCSD Guardian,,,,The Guardian,Guardian,Daily Guardian,Triton Times,,,,,,,,,,,,,11/7/1990,,7-Nov-90,,11/7/1990,,20775-bb49840727-0-2.tgz,document-source,VOLUME71_ISSUE19_WEDNESDAYNOVEMBER7_1990.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 71, Issue 19",,
http://library.ucsd.edu/ark:/20775/bb3823652m,Object,20775-bb3823652m-0-1.pdf,document-service,text,,Triton Times,,,,Daily Guardian,Guardian,UCSD Guardian,The Guardian,,,,,,,,,,,,,1/22/1974,,22-Jan-74,,1/22/1974,,20775-bb3823652m-0-2.tgz,document-source,VOLUME21_ISSUE5_TUESDAYJANUARY22_1974.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 21, Issue 5",,
http://library.ucsd.edu/ark:/20775/bb2356064s,Object,20775-bb2356064s-0-1.pdf,document-service,text,,Triton Times,,,,The Guardian,Daily Guardian,UCSD Guardian,Guardian,,,,,,,,,,,,,5/4/1977,,4-May-77,,5/4/1977,,20775-bb2356064s-0-2.tgz,document-source,VOLUME31_ISSUE14_WEDNESDAYMAY4_1977.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 31, Issue 14",,
http://library.ucsd.edu/ark:/20775/bb12980362,Object,20775-bb12980362-0-1.pdf,document-service,text,,Triton Times,,,,The Guardian,Daily Guardian,Guardian,UCSD Guardian,,,,,,,,,,,,,11/27/1973,,27-Nov-73,,11/27/1973,,20775-bb12980362-0-2.tgz,document-source,VOLUME20_ISSUE18_TUESDAYNOVEMBER27_1973.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 20, Issue 18",,
http://library.ucsd.edu/ark:/20775/bb30045323,Object,20775-bb30045323-0-1.pdf,document-service,text,,Triton Times,,,,The Guardian,Daily Guardian,UCSD Guardian,Guardian,,,,,,,,,,,,,11/28/1972,,28-Nov-72,,11/28/1972,,20775-bb30045323-0-2.tgz,document-source,VOLUME17_ISSUE18_TUESDAYNOVEMBER28_1972.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 17, Issue 18",,
http://library.ucsd.edu/ark:/20775/bb75096930,Object,20775-bb75096930-0-1.pdf,document-service,text,,UCSD Guardian,,,,Guardian,Triton Times,Daily Guardian,The Guardian,,,,,,,,,,,,,1/18/1982,,18-Jan-82,,1/18/1982,,20775-bb75096930-0-2.tgz,document-source,VOLUME45_ISSUE5_MONDAYJANUARY18_1982.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 45, Issue 5",,
http://library.ucsd.edu/ark:/20775/bb6178620m,Object,20775-bb6178620m-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,Daily Guardian,The Guardian,Guardian,,,,,,,,,,,,,1/7/1991,,7-Jan-91,,1/7/1991,,20775-bb6178620m-0-2.tgz,document-source,VOLUME72_ISSUE1_MONDAYJANUARY7_1991.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 72, Issue 1",,
http://library.ucsd.edu/ark:/20775/bb9728139m,Object,20775-bb9728139m-0-1.pdf,document-service,text,,Daily Guardian,,,,The Guardian,Guardian,UCSD Guardian,Triton Times,,,,,,,,,,,,,11/26/1980,,26-Nov-80,,11/26/1980,,20775-bb9728139m-0-2.tgz,document-source,VOLUME41_ISSUE49_WEDNESDAYNOVEMBER26_1980.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 41, Issue 49",,
http://library.ucsd.edu/ark:/20775/bb8670110x,Object,20775-bb8670110x-0-1.pdf,document-service,text,,Triton Times,,,,UCSD Guardian,Daily Guardian,The Guardian,Guardian,,,,,,,,,,,,,9/20/1977,,20-Sep-77,,9/20/1977,,20775-bb8670110x-0-2.tgz,document-source,VOLUME32_ISSUE1_TUESDAYSEPTEMBER20_1977.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 32, Issue 1",,
http://library.ucsd.edu/ark:/20775/bb29703980,Object,20775-bb29703980-0-1.pdf,document-service,text,,Triton Times,,,,The Guardian,UCSD Guardian,Guardian,Daily Guardian,,,,,,,,,,,,,3/2/1973,,2-Mar-73,,3/2/1973,,20775-bb29703980-0-2.tgz,document-source,VOLUME18_ISSUE16_FRIDAYMARCH2_1973.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",PDF file includes photographs,,,"La Jolla, CA",,"Volume 18, Issue 16",,
http://library.ucsd.edu/ark:/20775/bb8943153j,Object,20775-bb8943153j-0-1.pdf,document-service,text,,Daily Guardian,,,,The Guardian,UCSD Guardian,Triton Times,Guardian,,,,,,,,,,,,,2/4/1980,,4-Feb-80,,2/4/1980,,20775-bb8943153j-0-2.tgz,document-source,VOLUME39_ISSUE21_MONDAYFEBRUARY4_1980.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 39, Issue 21",,
http://library.ucsd.edu/ark:/20775/bb45403810,Object,20775-bb45403810-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,The Guardian,Guardian,Daily Guardian,,,,,,,,,,,,,11/9/1995,,9-Nov-95,,11/9/1995,,20775-bb45403810-0-2.tgz,document-source,VOLUME86_ISSUE15_THURSDAYNOVEMBER9_1995.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 86, Issue 15",,
http://library.ucsd.edu/ark:/20775/bb4813425r,Object,20775-bb4813425r-0-1.pdf,document-service,text,,UCSD Guardian,,,,Daily Guardian,Triton Times,The Guardian,Guardian,,,,,,,,,,,,,3/31/2005,,31-Mar-05,,3/31/2005,,20775-bb4813425r-0-2.tgz,document-source,VOLUME115_ISSUE2_THURSDAYMARCH31_2005.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 115, Issue 2",,
http://library.ucsd.edu/ark:/20775/bb32093120,Object,20775-bb32093120-0-1.pdf,document-service,text,,UCSD Guardian,,,,Triton Times,The Guardian,Guardian,Daily Guardian,,,,,,,,,,,,,4/18/1988,,18-Apr-88,,4/18/1988,,20775-bb32093120-0-2.tgz,document-source,VOLUME64_ISSUE5_MONDAYAPRIL18_1988.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 64, Issue 5",,
http://library.ucsd.edu/ark:/20775/bb2014762h,Object,20775-bb2014762h-0-1.pdf,document-service,text,,Daily Guardian,,,,Guardian,The Guardian,UCSD Guardian,Triton Times,,,,,,,,,,,,,2/12/1980,,12-Feb-80,,2/12/1980,,20775-bb2014762h-0-2.tgz,document-source,VOLUME39_ISSUE27_TUESDAYFEBRUARY12_1980.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"The UCSD student newspaper has been published under the five following titles during its existence: Triton Times (May 26, 1967 - June 9, 1978); Guardian (September 19, 1978 - June 1, 1979); Daily Guardian (June 4, 1979 - November 26, 1980); The Guardian (January 5, 1981 - June 4, 1981); UCSD Guardian (September 15, 1981 -)",,,"La Jolla, CA",,"Volume 39, Issue 27",,
